position_id,mint_address,ticker,strategy,amount_sol,entry_price_sol,opened_at,closed_at,close_reason,age_minutes,mcap_usd,volume_usd,txns_buys,txns_sells,txns_total,buy_sell_ratio,liquidity_usd,fdv,price_change_5m,price_change_1h,dev_holdings_pct,top10_holder_pct,rugcheck_result,profile,vol_mcap_ratio,score_proxy,mint_is_pump,realized_pnl_sol,adjusted_pnl_sol,win
afa2b10d-433b-4e44-a5d6-a415cc97148a,8WVUbxrMMBFBdVEWU8m8bqQmU36WMSSJUt2EYjGP37e1,ICM,B,0.05,3.689e-07,2026-08-06T15:38:02.577869+00:00,2026-08-06T15:46:21.045862+00:00,hard_stop,0.579356962076823,27096.54,648.32,8,0,8.0,8.0,,27096.54,206.0,206.0,,95.9410516126631,pass,B,0.023926302029705637,66.3,0,-0.015,,0
aace8f9f-a9db-4842-a1ee-40b018651fe3,J2bjzekoomTgzvmzJtocwqcNUe7Z4LA2eTqR1RRTR7mf,TINYTANK,B,0.05,4.903e-07,2026-08-06T15:39:02.281709+00:00,2026-08-06T15:41:16.213114+00:00,hard_stop,1.6634674926757813,36015.49,4011.51,199,261,460.0,0.7624521072796935,,36015.49,30.67,30.67,,99.01448862910179,pass,B,0.11138290774330713,72.3,0,-0.015,,0
7ac096c9-fcf1-449a-b228-aa2aab68eaa4,BtBBxHFvQ13MF4Pte3buaAveV4cLueHEMWtoBfJkec59,shibanana,B,0.05,4.667e-07,2026-08-06T15:39:22.234902+00:00,2026-08-06T15:42:51.346640+00:00,take_profit,1.943116259765625,40590.0,45747.44,376,104,480.0,3.6153846153846154,18733.91,40590.0,328.0,328.0,,99.9807422483688,pass,B,1.1270618378911061,100.0,0,0.05,,1
9428d00c-86a6-4121-abb4-3b5c30e64bd5,8zcRbABJ9T9cE5KsvZsCi7bKGkokinZRqpAgD4Wepump,JINPACHI,B,0.05,3.022e-08,2026-08-06T15:52:02.974159+00:00,2026-08-06T15:52:51.072105+00:00,take_profit,1.0776013020833333,3617.0,502.23,15,9,24.0,1.6666666666666667,,3617.0,74.19,74.19,,100.0,pass,B,0.1388526403096489,79.8,1,0.05,,1
f196ccea-58a6-4108-8ac4-d71954869624,5vDK3k8BVUVNa5uT9f5c9XNgaDZjs3BVckax9fdmpump,Murphy,B,0.05,4.257e-08,2026-08-06T15:54:02.882334+00:00,2026-08-06T15:55:21.200027+00:00,hard_stop,4.598047452799479,3125.5,674.14,73,62,135.0,1.1774193548387097,,3125.5,50.54,50.54,,100.0,pass,B,0.21569028955367142,70.6,1,-0.015,,0
b9b434f1-a232-4202-a654-2d2a7041d81d,247PRAdaopwLD4aSW5GjJgLjRLTqWz3UE7n47v6Spump,Daddy,B,0.05,4.261e-07,2026-08-06T15:56:02.663862+00:00,2026-08-06T15:57:31.122168+00:00,hard_stop,7.116149377441406,33060.0,28628.93,537,393,930.0,1.366412213740458,11781.84,33060.0,104.0,8.06,,62.90197031150082,pass,B,0.8659688445251059,87.3,1,-0.015,,0
865f2a52-02a1-4785-8feb-b072c517a537,6zoc5zz7YNJ8AzHYDXiXsSFnkjvVokbmGeqqBWYZpump,TERAFAB,B,0.05,4.28e-07,2026-08-06T15:58:01.924276+00:00,2026-08-06T16:01:41.173494+00:00,hard_stop,5.544195699055989,29493.0,27136.99,787,492,1279.0,1.5995934959349594,11065.84,29493.0,-8.16,-0.68,,52.159672471521745,pass,B,0.920116298782762,92.0,1,-0.015,,0
7035678a-1eb6-4b9f-8292-234e90d23531,EBy8W5j3CgSvaopuzfvbZJiAsrdaaFqKfSCY2qq1H1Kf,TINYTANK,B,0.05,8.275e-07,2026-08-06T16:11:02.510384+00:00,2026-08-06T16:11:51.267301+00:00,hard_stop,1.477351582845052,41383.0,1343.35,105,134,239.0,0.7835820895522388,1709.05,41383.0,12.84,12.84,,98.7904021229547,pass,B,0.032461397192083706,54.2,0,-0.015,,0
f7758bbe-4458-4beb-946b-f81e1ad4cb15,Hn9TohD87huACypUjXxzjdDQPLHGzRoQZjaAaAzfpump,ICM,B,0.05,5.939e-07,2026-08-06T16:11:22.471902+00:00,2026-08-06T16:13:21.257830+00:00,early_exit_no_green,4.244026086425781,43581.9,484.82,37,10,47.0,3.7,,43581.9,1998.0,1998.0,,100.0,pass,B,0.011124342903820163,63.1,1,0.0,,0
9bfaf7a9-2b19-46cc-974f-9f675cf48e89,ETvX7DEA1wpuwpsZCQXmURo8zeFV7d3m4ECjE2pPwEkJ,TINYTANK,B,0.05,3.689e-07,2026-08-06T16:14:02.553496+00:00,2026-08-06T16:17:16.292069+00:00,hard_stop,0.6177463989257812,27057.78,647.27,9,0,9.0,9.0,,27057.78,206.0,206.0,,95.7141225134585,pass,B,0.023921770374361828,67.5,0,-0.015,,0
8bc1be03-54f4-40f7-a2d6-187d435a5ef6,7NnJ8xTTkp57FYhyZVJrJfA46oBtX6vMJi7twc26dpBb,TINYTANK,B,0.05,4.584e-07,2026-08-06T16:15:02.494735+00:00,2026-08-06T16:21:41.379253+00:00,take_profit,0.6671577758789062,33879.33,749.0,17,13,30.0,1.3076923076923077,,33879.33,23.34,23.34,,98.8897658462591,pass,B,0.022107875214769594,56.7,0,0.05,,1
d1a14508-72d1-4f06-85df-ee29f6d9e99a,5oB9145rAWLk71HhUSoiYkgWWoSHpstQ3pHiYwXspump,grab,B,0.05,3.491e-07,2026-08-06T16:17:02.562113+00:00,2026-08-06T16:18:36.441095+00:00,early_exit_no_green,5.517066442871093,25535.0,10017.08,176,144,320.0,1.2222222222222223,10177.06,25535.0,13.36,-13.78,,63.9671576074866,pass,B,0.3922882318386528,84.4,1,-0.004354053,,0
72e213d3-85df-4035-abd4-69996954941e,4sQSBJPmurvUL1Xjek4FZ6HVTXrvV9g2fTUh5qBwsqrC,TINYTANK,B,0.05,4.74e-07,2026-08-06T16:20:02.353121+00:00,2026-08-06T16:20:41.483959+00:00,hard_stop,1.7471637369791666,32936.89,2422.72,83,110,193.0,0.7545454545454545,,32936.89,273.0,273.0,,96.8681642629996,pass,B,0.07355642867313823,67.4,0,-0.015,,0
a066800e-68c0-4c11-b69c-93706361be33,8iA8sQsCk4Dt5neZfKxW4HXX83PPczLcEzJuZxNc3Dw4,TINYTANK,B,0.05,4.699e-07,2026-08-06T16:25:01.132537+00:00,2026-08-06T16:35:01.454087+00:00,time_stop,1.4774101196289062,33017.23,368.81,8,5,13.0,1.6,,33017.23,5.56,5.56,,100.0,pass,B,0.011170228392872447,49.6,0,0.020312833,,1
4282a30a-3059-44a0-9691-a4964204c9ea,H5Nnztdfzvxv4daBZF3MQUBpPyowXzWPzJbB5i4HYVX1,Turtle,B,0.05,4.585e-07,2026-08-06T16:26:03.156597+00:00,2026-08-06T16:31:31.543123+00:00,hard_stop,0.6673026326497395,33603.63,647.27,8,0,8.0,8.0,,33603.63,22.18,22.18,,99.1830449063592,pass,B,0.019261907121343735,63.5,0,-0.015,,0
640d10bf-bb70-4c05-bbf2-77c1a2573933,34LkCbrcwNJ5SZ8SsRPeXeCPWNMkLnma8hxrkrvgjoax,TINYTANK,B,0.05,3.713e-07,2026-08-06T16:27:02.641329+00:00,2026-08-06T16:29:01.795931+00:00,hard_stop,0.778020625813802,27031.18,646.79,8,0,8.0,8.0,,27031.18,206.0,206.0,,95.15434301513001,pass,B,0.023927553292161126,66.3,0,-0.015,,0
4f5521f6-1d17-4a8b-aa85-3b1677719322,4GWu7dWm5G3pdvqz1hDKcbcubDCTQEkysddmNVxV3SPp,TINYTANK,B,0.05,3.939e-07,2026-08-06T16:30:01.717596+00:00,2026-08-06T16:34:01.714227+00:00,take_profit,0.9107431599934895,27032.54,646.82,8,0,8.0,8.0,,27032.54,206.0,206.0,,95.1468002496631,pass,B,0.02392745927685671,66.3,0,0.05,,1
ff2aa7ec-e958-4464-8456-eb12fd963d09,9Ji5k8itkWCt8VgGwCSPpwUFjDNgNeYGdPTGnf1T5iub,TINYTANK,B,0.05,6.396e-07,2026-08-06T16:35:02.762994+00:00,2026-08-06T16:36:31.460425+00:00,hard_stop,1.37859462890625,46883.0,25605.44,211,84,295.0,2.511904761904762,14496.33,46883.0,571.0,571.0,,89.5297946327773,pass,B,0.5461561760126271,100.0,0,-0.015,,0
062f9a30-961a-4eb7-a17e-826e636cb313,3DyecNCXHRudjdg1FmPcRMHaLeWbxKY8XjZy6NFMLo9x,Turtle,B,0.05,4.557e-07,2026-08-06T16:35:22.619997+00:00,2026-08-06T16:38:31.453286+00:00,take_profit,0.6487690388997396,33609.86,647.36,7,0,7.0,7.0,,33609.86,22.17,22.17,,99.0850229905164,pass,B,0.019261014476109093,62.2,0,0.05,,1
d3e663c3-2a4f-4077-852a-13a0e727629e,4KnWKHQaNkVUyqLL1U7mBbnSAJK16UqyNaBoZecN3tFm,TINYTANK,B,0.05,8.913e-07,2026-08-06T16:38:02.682976+00:00,2026-08-06T16:48:11.615013+00:00,take_profit,0.9780304077148437,47349.0,10212.25,63,22,85.0,2.8636363636363638,14532.13,47349.0,578.0,578.0,,93.1021472778779,pass,B,0.21568037339753743,100.0,0,0.05,,1
87974332-afc3-45db-bb30-2c545657d625,F1aGogcF3dHH3pCacYNwijinq2JfKMetdpSaqzZ93N9i,Turtle,B,0.05,4.584e-07,2026-08-06T16:40:01.205898+00:00,2026-08-06T16:43:41.603861+00:00,hard_stop,0.6298275309244792,33738.67,738.0,16,9,25.0,1.7777777777777777,,33738.67,22.54,22.54,,98.6328686294933,pass,B,0.0218740098527891,65.9,0,-0.015,,0
ba2c45f4-6c41-42d6-851f-e88330d2d594,GapeUvCS5FTHB3iJv5c5tJubbSJeTmCKPwCbbA9eKdtv,TERAFAB,B,0.05,4.354e-07,2026-08-06T16:43:02.449337+00:00,2026-08-06T16:53:11.571852+00:00,time_stop,1.0692169555664062,32272.16,989.04,31,20,51.0,1.55,,32272.16,242.0,242.0,,95.09561347206059,pass,B,0.030646848553056254,67.4,0,0.001550299,,1
9ae4ede6-1e2e-4e6a-b019-6b263ceffcb3,CWfUQeEXCrNatDZ7P8YUcVfqwHUK5wNu4pZw7DgL584m,Turtle,B,0.05,4.584e-07,2026-08-06T16:45:03.750027+00:00,2026-08-06T16:51:11.650672+00:00,hard_stop,0.6613203776041666,33666.61,648.61,8,0,8.0,8.0,,33666.61,22.15,22.15,,99.144620560245,pass,B,0.019265675991731866,63.5,0,-0.015,,0
402d03c7-8da8-4902-af9a-8d68a4d95bf9,52JnhrS14mnDSRXEYqFsiE88gNCy5N1o9TaW7RHKKVps,TINYTANK,B,0.05,2.534e-07,2026-08-06T16:47:02.758778+00:00,2026-08-06T16:48:42.453181+00:00,take_profit,1.9318786865234374,21554.0,3181.13,145,154,299.0,0.9415584415584416,,21554.0,144.0,144.0,,96.89311300880051,pass,B,0.14758884661779717,73.4,0,0.05,,1
b0f8d930-bf98-40b3-9087-05008af0a8a5,Fv4MCkZokDh4d77T2t6bswHM5aA7juMacf7h8fXKxa3w,Turtle,B,0.05,4.471e-07,2026-08-06T16:54:02.150411+00:00,2026-08-06T16:55:41.561448+00:00,hard_stop,1.6658561686197917,32841.48,4760.84,232,302,534.0,0.7682119205298014,,32841.48,19.15,19.15,,99.03568120418679,pass,B,0.14496423425497265,74.6,0,-0.015,,0
bf146943-fb55-4080-acc7-59eb7275c5d8,FGqqXhx4uHwd56zTPD3Mp9n8iRjbaujwwMFbqK9rkcc1,World,B,0.05,3.657e-07,2026-08-06T17:01:03.434618+00:00,2026-08-06T17:03:06.601217+00:00,hard_stop,0.8515407552083334,24890.94,607.23,10,1,11.0,10.0,,24890.94,194.0,194.0,,98.0753060538553,pass,B,0.024395623467816003,70.2,0,-0.015,,0
091219e5-f6d6-42d3-98f9-dc8fc95bdbcf,p8S8sD8KyABd6ZMq8nuckrZYSXr37BKvNxC51R1BGJi,Turtle,B,0.05,4.585e-07,2026-08-06T17:02:02.371889+00:00,2026-08-06T17:07:06.631505+00:00,hard_stop,0.6676882975260416,33709.21,649.29,8,1,9.0,8.0,,33709.21,22.18,22.18,,99.1031846888958,pass,B,0.019261501530293944,64.8,0,-0.015,,0
e29d7d9a-65c4-4f9b-b91d-7ef78fc55b0c,GoYgKp7R8VTcJveLzm6sfbVB3XJYeh1EYjftWzCipump,Jibanyan,B,0.05,4.711e-07,2026-08-06T17:04:03.048547+00:00,2026-08-06T17:11:51.661307+00:00,hard_stop,7.499243326822917,33240.0,453.61,27,34,61.0,0.7941176470588235,375.6,33240.0,-12.27,-7.5,,57.230505243009524,pass,B,0.013646510228640192,40.4,1,-0.015,,0
e0a63ebe-af83-4204-b23f-a0d11fd297b7,2q7EC697TeEQ6SzUrNU7xjgV9sZc84svS8jAFTvu1LEj,Turtle,B,0.05,6.746e-07,2026-08-06T17:07:01.578540+00:00,2026-08-06T17:09:21.787726+00:00,hard_stop,0.9854931681315104,46276.78,1730.24,25,4,29.0,6.25,,46276.78,1243.0,1243.0,,99.9996843997225,pass,B,0.037388945384704816,82.6,0,-0.015,,0
31512a57-f640-4b60-bbe1-4cfc1b2d87d9,F44y4ctSJ5iCneQu6tABrMg8EHsLTqEUDdww9ZfZuppq,Turtle,B,0.05,4.584e-07,2026-08-06T17:10:01.793725+00:00,2026-08-06T17:12:51.669545+00:00,hard_stop,0.6198016479492188,33675.49,648.77,8,0,8.0,8.0,,33675.49,22.14,22.14,,98.7875333814684,pass,B,0.019265346992723788,63.5,0,-0.015,,0
1087246a-268c-443c-a54f-1bd83d417420,6tYDm8pVrgYckjQjNAzRsTHPKt7Wp1yQsWJbQPdfk4xQ,GOP,B,0.05,2.04e-07,2026-08-06T17:13:02.327806+00:00,2026-08-06T17:23:31.738537+00:00,time_stop,9.615662699381511,16953.0,225825.05,1472,517,1989.0,2.8471953578336557,8950.81,16953.0,-45.16,143.0,,99.99392828776296,pass,B,13.320654161505338,100.0,0,0.006887255,,1
b28a5ab6-98ae-43e7-b857-96e723ed4fc3,DVAtcHqyM5esHM6U3zMCdTVE7QD3rFYWZM8QgzZRgniR,GOP,B,0.05,4.764e-07,2026-08-06T17:14:01.354803+00:00,2026-08-06T17:24:01.747394+00:00,time_stop,0.565171435546875,35017.0,5576.59,8,2,10.0,4.0,13899.95,35017.0,403.0,403.0,,99.99994888655901,pass,B,0.15925379101579235,97.5,0,0.028662888,,1
59a2ad50-3aa3-4bea-8d7f-dffec90caebb,H64NvZxUoByJuKKqy4SYgfFhVjA43jwgjLaUcqeUZXNx,TINYTANK,B,0.05,3.913e-07,2026-08-06T17:15:01.865673+00:00,2026-08-06T17:16:51.951760+00:00,hard_stop,1.6137938598632813,29066.03,3385.57,145,145,290.0,1.0,,29066.03,228.0,228.0,,96.45613187208662,pass,B,0.11647858341851296,75.2,0,-0.015,,0
a7856e1d-d6f9-474b-a61c-ffc8709f936d,ExUogfGGobPi2swguG58LCrN3ttjGUX6H8dDvcZJpump,TINYTANK,B,0.05,5.332e-08,2026-08-06T17:16:02.520165+00:00,2026-08-06T17:26:31.736767+00:00,time_stop,1.746524100748698,3941.62,3402.43,38,29,67.0,1.3103448275862069,,3941.62,26.74,26.74,,100.0,pass,B,0.8632059914451419,81.4,1,0.019889347,,1
f62bf0a8-1c56-410d-9fff-59432e49edbd,3TkciZ7Y1iLMbjDWqaNzN1t5bFbEYhw1myCe63BNuMip,Turtle,B,0.05,4.751e-07,2026-08-06T17:16:22.899055+00:00,2026-08-06T17:20:12.067758+00:00,take_profit,1.6631484822591145,35091.06,3549.82,168,243,411.0,0.691358024691358,,35091.06,27.28,27.28,,99.07946447185181,pass,B,0.10116023853368922,69.5,0,0.05,,1
e646af5b-bbb0-4701-8208-b5728a0e6c57,HkPMPTHW2BHCT2eyzuCnt9ANRe2u9LYg58XTqb6NYUDi,GOP,B,0.05,1.303e-07,2026-08-06T17:19:03.726697+00:00,2026-08-06T17:19:12.134993+00:00,hard_stop,1.2143510294596354,9567.0,2220.34,22,9,31.0,2.4444444444444446,6824.42,9567.0,179.0,179.0,,99.99994026157991,pass,B,0.23208320267586496,91.7,0,-0.015,,0
549d0866-866b-49c7-a4d1-683bc256f720,3Mc61gK2E4EMxyHnFsMQZJkMqcRtT9hv6xs6oMKiHUMS,TINYTANK,B,0.05,3.905e-07,2026-08-06T17:20:02.290225+00:00,2026-08-06T17:23:02.608146+00:00,hard_stop,0.7977745686848958,27089.74,648.18,9,0,9.0,9.0,,27089.74,206.0,206.0,,95.1776023703296,pass,B,0.023927139943019014,67.6,0,-0.015,,0
3568d373-d0f8-438a-aaf1-4a4ffda32d69,DPDbiDAoBFDwyQtXbVMgExdNXAadB6gx5e2fg9gX5puP,GOP,B,0.05,3.837e-07,2026-08-06T17:21:02.626467+00:00,2026-08-06T17:26:01.852887+00:00,take_profit,1.547092032877604,26731.0,20642.53,399,87,486.0,4.586206896551724,11256.01,26731.0,378.0,378.0,,97.47374379713686,pass,B,0.7722318656241817,100.0,0,0.05,,1
2aa830c6-51a2-446c-b64b-733b3f6ea96e,5PzkWMonL27LZHCJB9jBoyaSmWVMqk5GLpkoTNtuU8Ch,GOP,B,0.05,3.394e-07,2026-08-06T17:25:02.361847+00:00,2026-08-06T17:32:36.792822+00:00,take_profit,1.0351430989583332,25360.0,9445.3,38,21,59.0,1.8095238095238095,12290.48,25360.0,282.0,282.0,,99.92741553488237,pass,B,0.37244873817034696,96.2,0,0.05,,1
885d7712-116e-4d2b-a087-9635ed90fbb0,2YueRy6Zu1GNXJ3MFy7gYRKd4L2SGqr8a4vG4Ds5koCP,TINYTANK,B,0.05,4.597e-07,2026-08-06T17:26:02.948226+00:00,2026-08-06T17:27:36.874148+00:00,early_exit_no_green,1.0494417724609375,27068.68,647.66,9,0,9.0,9.0,,27068.68,206.0,206.0,,95.6589451469488,pass,B,0.023926545365344744,63.0,0,-0.010506852,,0
992112f2-42cb-4405-bc3e-9e7b5369c391,7QfCt8u8g7YrP9auTsQQ5KdHcoksaQ1N56MgDJ1JAmRd,Turtle,B,0.05,4.585e-07,2026-08-06T17:27:02.555319+00:00,2026-08-06T17:29:36.877856+00:00,hard_stop,0.6649611938476563,33649.4,648.13,8,1,9.0,8.0,,33649.4,22.18,22.18,,99.1111050391178,pass,B,0.019261264688226237,64.8,0,-0.015,,0
ed52c18a-f167-4f93-8745-2555504cccf5,G81mH9DgUqyd8fUzWvAZAwa5DmTE9wz2Lhfzq1TdyCz2,GOP,B,0.05,6.857e-07,2026-08-06T17:27:22.010206+00:00,2026-08-06T17:37:36.830739+00:00,time_stop,1.2141425333658855,49348.0,6468.07,18,2,20.0,9.0,14280.29,49348.0,699.0,699.0,,99.29183186326027,pass,B,0.13107056010375293,100.0,0,0.038158087,,1
b6888ebc-8e45-484b-bc50-7039a85ee387,ES4moHXMyn2Zg21S8j6ZGPLuZFc1U4zqaUuHb5FdHSZF,Turtle,B,0.05,4.277e-07,2026-08-06T17:29:02.302698+00:00,2026-08-06T17:35:36.922361+00:00,take_profit,1.431342508951823,29486.0,906.36,29,23,52.0,1.2608695652173914,,29486.0,228.0,228.0,,99.9997123165099,pass,B,0.03073865563318185,61.4,0,0.05,,1
b4b94ddd-b5e3-4be6-bf52-5638ef1ec913,DdT8Y3FGR6f9iP8oon1o15g5J2PhEuJ7ZLRu8o3ML8xP,GOP,B,0.05,4.21e-07,2026-08-06T17:30:03.144712+00:00,2026-08-06T17:37:36.951348+00:00,hard_stop,1.030955000813802,30917.87,714.77,10,2,12.0,5.0,,30917.87,228.0,228.0,,95.4445746403304,pass,B,0.023118345474639746,65.0,0,-0.015,,0
ffe39215-fb3b-4861-8dfe-b30c47ac44a6,5F8eXNWjSFbqKzfssGqHqvidRXX1zMRiBtgaS7C9rMTS,Turtle,B,0.05,4.585e-07,2026-08-06T17:32:02.194497+00:00,2026-08-06T17:35:07.116669+00:00,hard_stop,0.6683275472005208,33801.51,659.03,9,2,11.0,4.5,,33801.51,22.77,22.77,,98.7317579999229,pass,B,0.019497057971670496,67.4,0,-0.015,,0
d4d21db7-4322-4244-b0b5-81911251f9e4,3t3ai2hV4qFHy9ArMtCNhZTutYLrwntN1rfT5qmoZPY6,GOP,B,0.05,4.85e-07,2026-08-06T17:34:01.996355+00:00,2026-08-06T17:37:37.056774+00:00,take_profit,1.2677144449869793,22132.0,11374.1,38,15,53.0,2.533333333333333,9562.6,22132.0,258.0,258.0,,99.99574374212077,pass,B,0.5139210193385144,100.0,0,0.05,,1
2f27a1c1-e0a8-411e-bfd4-f5c3ce31623c,BM41pSGnyuRpq9AVMGrUo12kR2j7zPFuPWwmFS5am1SZ,GOP,B,0.05,6.168e-07,2026-08-06T17:38:02.346392+00:00,2026-08-06T17:48:06.919002+00:00,time_stop,1.2178476114908854,44804.0,346.49,43,7,50.0,6.142857142857143,17818.02,44804.0,0.79,0.79,,99.9986665757222,pass,B,0.007733461298098384,60.7,0,0.018685149,,1
4f5f8d49-55d1-4437-9d84-4ab7874f141e,7zLhUPYPBC8o4iU5BRfHZiQin7QSYnBk2aEEWTBjpump,Nwease,B,0.05,4.602e-08,2026-08-06T17:39:03.193406+00:00,2026-08-06T17:39:36.940603+00:00,hard_stop,1.2500708984375,3372.2,1176.95,11,6,17.0,1.8333333333333333,,3372.2,8.71,8.71,,100.0,pass,B,0.349015479508926,82.9,1,-0.015,,0
89aabb2a-c9ee-48e0-a563-58482924dfc0,DA6T5geTA7TAw1jpHGbsw1enNzam1ShWqAfQR9AYYHro,Turtle,B,0.05,4.937e-07,2026-08-06T17:40:02.767197+00:00,2026-08-06T17:41:06.968029+00:00,hard_stop,1.6342236775716146,34835.82,2922.03,137,174,311.0,0.7873563218390804,,34835.82,26.71,26.71,,98.7454414643262,pass,B,0.08388004071671057,69.5,0,-0.015,,0
8c38264b-9ded-46dd-8fb7-6694dc5b5ec8,CdDv6uJCWgWw5oCZEknc7iLNXJnpzPy6RAX8yVqoPCW9,GOP,B,0.05,3.294e-07,2026-08-06T17:40:22.699821+00:00,2026-08-06T17:50:42.052519+00:00,time_stop,1.250847782389323,23242.0,2884.13,30,13,43.0,2.3076923076923075,45212.76,23242.0,5.41,5.41,,99.93071654540618,pass,B,0.12409130023233801,93.7,0,0.00752884,,1
516f38a4-6b1d-47b6-8528-eb8e89ca3e75,8WXjyD7WHJ5TWKHfGHuB3ErmHQ6RhNUjSwyc9G92oSBk,Telepathy,B,0.05,4.206e-07,2026-08-06T17:41:02.343474+00:00,2026-08-06T17:41:37.065396+00:00,hard_stop,0.9679679280598958,30820.3,712.27,10,2,12.0,5.0,,30820.3,227.0,227.0,,95.1194614601353,pass,B,0.023110417484579968,71.0,0,-0.015,,0
b4753116-963a-44bf-9ab1-a9b7a49c0c0b,Ea6gSD5qGFPLag5hZSX7gTZRNjYrnrktyY6jmFQF5nsX,GOP,B,0.05,4.753e-07,2026-08-06T17:43:02.954599+00:00,2026-08-06T17:48:37.011995+00:00,take_profit,0.701095458984375,34732.0,5118.42,9,3,12.0,3.0,12407.53,34732.0,458.0,458.0,,99.99999999999999,pass,B,0.14736899689047564,100.0,0,0.05,,1
426b8291-5ea0-4a15-a881-88436f7d338f,7RC8hJUBir4LeVQD8bkQQseJgTcxoCWmM3RquzALw1c2,TINYTANK,B,0.05,2.661e-07,2026-08-06T17:46:02.691561+00:00,2026-08-06T17:47:08.341242+00:00,take_profit,1.449936181640625,19908.35,1899.66,61,76,137.0,0.8026315789473685,,19908.35,126.0,126.0,,96.0648378396739,pass,B,0.0954202633568327,66.8,0,0.05,,1
5a13cf10-f199-4d99-9bd7-97dabddb4511,HNWtt4rPLzojisPgRUubFK8BH9sXRfoqPwbYR8NeTnVi,Turtle,B,0.05,4.68e-07,2026-08-06T17:49:02.750306+00:00,2026-08-06T17:53:41.961655+00:00,take_profit,1.6855291422526042,34419.3,3101.83,132,188,320.0,0.7021276595744681,,34419.3,25.3,25.3,,98.8504885273631,pass,B,0.09011891584082185,68.3,0,0.05,,1
e8b30d55-d479-475c-923d-0ed54e320ae5,6UH4inyHU3GskyfhUtv5hQJWGC3NGwQMVqkCp6iUmiQR,GOP,B,0.05,8.099e-07,2026-08-06T17:49:22.740871+00:00,2026-08-06T17:54:11.938456+00:00,take_profit,1.1691190673828125,34668.0,38823.58,143,55,198.0,2.6,16394.91,34668.0,275.0,275.0,,94.7072014151782,pass,B,1.1198678896965502,100.0,0,0.05,,1
459fcc41-3763-4433-9adf-c33820c3f2d3,9nymgvm4hicviEfqWytQHQ1KouLqZDwhyzXQ2nQCSNBw,GOP,B,0.05,1.311e-07,2026-08-06T17:52:03.417705+00:00,2026-08-06T17:52:12.264680+00:00,hard_stop,0.7222544921875,9585.0,2195.44,9,1,10.0,9.0,6799.67,9585.0,182.0,182.0,,100.0,pass,B,0.22904955659885237,89.1,0,-0.015,,0
c3b576e5-87a1-466b-bd35-31083e42f109,Djk4J4WCMndY7TY5TLApcJb4me6ssG7vremUz8PxKG4v,GOP,B,0.05,4.64e-07,2026-08-06T17:57:01.903313+00:00,2026-08-06T18:01:21.953442+00:00,take_profit,1.4505857788085939,27966.33,1649.62,77,72,149.0,1.0694444444444444,,27966.33,217.0,217.0,,95.5241214714128,pass,B,0.05898593058152427,71.3,0,0.05,,1
8fd01c35-17cc-4b9b-adfe-59383f1364a5,6bjjmswtovFhuP9ZaRAchcAzUJ486ubESu2gZrjVdxB6,GOP,B,0.05,3.464e-07,2026-08-06T18:09:02.351746+00:00,2026-08-06T18:14:22.083134+00:00,take_profit,1.5338721354166667,24045.14,2912.76,123,152,275.0,0.8092105263157895,,24045.14,173.0,173.0,,95.77363343377759,pass,B,0.12113716118932975,69.9,0,0.05,,1
614b046c-88ea-46dc-b3b1-5d025e72c760,DbdCVUzJv4HcGytWbopEz4FTWq4YUi3w8VGrdqoymKfr,Juws,B,0.05,1.43e-07,2026-08-06T18:14:02.689398+00:00,2026-08-06T18:14:52.079568+00:00,take_profit,1.2705950846354166,36064.0,8956.82,44,19,63.0,2.3157894736842106,14623.54,36064.0,446.0,446.0,,99.7688031107294,pass,B,0.24835902839396629,100.0,0,0.05,,1
e511b92e-878b-4ed4-bc8f-40822af66c56,4njQKbGHP7dyZPGUxCrGvqFQT5GsoJgX63DGNEhso9QZ,ICM,B,0.05,4.301e-07,2026-08-06T18:21:33.779595+00:00,2026-08-06T18:24:35.281217+00:00,hard_stop,2.0138445271809897,33862.95,2186.87,44,35,79.0,1.2571428571428571,,33862.95,284.0,284.0,,94.85647222082801,pass,B,0.06458002034672113,76.7,0,-0.015,,0
a85d6450-aa32-4d01-a587-0daf58dc775c,3cyu21ERSkUenaCTNas5fiRW3bXyNR7qq9g9bEKvDG7D,GOP,B,0.05,1.419e-06,2026-08-06T18:21:53.179290+00:00,2026-08-06T18:32:05.327791+00:00,time_stop,1.0472071085611978,38767.0,6193.41,9,0,9.0,9.0,15465.21,38767.0,424.0,424.0,,94.83257071796523,pass,B,0.15975984729280057,91.8,0,0.046229739,,1
585004f8-217e-4461-bfdb-d45d36c538d5,G3bySHerXgVtSN7GMxEv97UJXv9Fepmj8T332t4Wpump,AMORI,B,0.05,9.498e-08,2026-08-06T18:22:13.065022+00:00,2026-08-06T18:32:35.294282+00:00,time_stop,3.37259453125,6272.22,3017.79,50,18,68.0,2.7777777777777777,,6272.22,201.0,201.0,,91.5725709111212,pass,B,0.48113586577001444,94.1,1,0.031964624,,1
a78fce20-f5cc-43f2-aadd-ec5d1c686aab,DbdCVUzJv4HcGytWbopEz4FTWq4YUi3w8VGrdqoymKfr,Juws,B,0.05,2.058e-07,2026-08-06T18:22:32.613305+00:00,2026-08-06T18:24:05.592776+00:00,take_profit,8.802308439127604,23179.0,122664.16,769,514,1283.0,1.4961089494163424,12010.83,23179.0,-34.63,251.0,,84.68669123485766,pass,B,5.292038483109711,89.9,0,-0.006268222,,0
